1,Aedes-aegypti-densovirus-2_taxid_1513196.gbk,ID:YP_002854229.1 |[Aedes aegypti densovirus 2]|0814616|Aedes-aegypti-densovirus-2_taxid_1513196.gbk|NS1|2550|NC_012636(3776):129-2678:1 ^GeneID:7803645^ Aedes aegypti densovirus 2 strain 0814616, complete genome.|neighbours:start(),ID:YP_002854230.1(1)|neighbour_genes:start(),NS2|
2,Aedes-aegypti-densovirus-2_taxid_1513196.gbk,ID:YP_002854230.1 |[Aedes aegypti densovirus 2]|0814616|Aedes-aegypti-densovirus-2_taxid_1513196.gbk|NS2|1089|NC_012636(3776):376-1464:1 ^GeneID:7803643^ Aedes aegypti densovirus 2 strain 0814616, complete genome.|neighbours:ID:YP_002854229.1(1),ID:YP_002854231.1(1)|neighbour_genes:NS1,VP|
3,Aedes-aegypti-densovirus-2_taxid_1513196.gbk,ID:YP_002854231.1 |[Aedes aegypti densovirus 2]|0814616|Aedes-aegypti-densovirus-2_taxid_1513196.gbk|VP|1077|NC_012636(3776):2561-3637:1 ^GeneID:7803644^ Aedes aegypti densovirus 2 strain 0814616, complete genome.|neighbours:ID:YP_002854230.1(1),end()|neighbour_genes:NS2,end()|
4,Aedes-albopictus-densovirus-2_taxid_1513199.gbk,ID:NP_694827.1 |[Aedes albopictus densovirus 2]||Aedes-albopictus-densovirus-2_taxid_1513199.gbk|NS1|2418|NC_004285(4176):290-2707:1 ^GOA:Q90185,GeneID:955416,InterPro:IPR001257,InterPro:IPR014015,InterPro:IPR027417,UniProtKB/Swiss-Prot:Q90185^ Aedes albopictus densovirus 2 DNA.|neighbours:start(),ID:NP_694828.1(1)|neighbour_genes:start(),NS2|
5,Aedes-albopictus-densovirus-2_taxid_1513199.gbk,ID:NP_694828.1 |[Aedes albopictus densovirus 2]||Aedes-albopictus-densovirus-2_taxid_1513199.gbk|NS2|1119|NC_004285(4176):384-1502:1 ^GeneID:955417,UniProtKB/Swiss-Prot:Q90186^ Aedes albopictus densovirus 2 DNA.|neighbours:ID:NP_694827.1(1),ID:NP_694829.3(1)|neighbour_genes:NS1,VP|
6,Aedes-albopictus-densovirus-2_taxid_1513199.gbk,ID:NP_694829.3 |[Aedes albopictus densovirus 2]||Aedes-albopictus-densovirus-2_taxid_1513199.gbk|VP|1092|NC_004285(4176):2575-3666:1 ^GOA:Q90187,GeneID:955418,UniProtKB/Swiss-Prot:Q90187^ Aedes albopictus densovirus 2 DNA.|neighbours:ID:NP_694828.1(1),end()|neighbour_genes:NS2,end()|
7,Anopheles-gambiae-densovirus_taxid_487311.gbk,ID:YP_002265406.1 |[Anopheles gambiae densovirus]||Anopheles-gambiae-densovirus_taxid_487311.gbk|non-structural prote..|2376|NC_011317(4139):384-2759:1 ^GeneID:6964647^ Anopheles gambiae densonucleosis virus, complete genome.|neighbours:start(),ID:YP_002265407.1(1)|neighbour_genes:start(),non-structural prote..|
8,Anopheles-gambiae-densovirus_taxid_487311.gbk,ID:YP_002265407.1 |[Anopheles gambiae densovirus]||Anopheles-gambiae-densovirus_taxid_487311.gbk|non-structural prote..|1152|NC_011317(4139):400-1551:1 ^GeneID:6964645^ Anopheles gambiae densonucleosis virus, complete genome.|neighbours:ID:YP_002265406.1(1),ID:YP_002265408.1(1)|neighbour_genes:non-structural prote..,viral capsid protein|
9,Anopheles-gambiae-densovirus_taxid_487311.gbk,ID:YP_002265408.1 |[Anopheles gambiae densovirus]||Anopheles-gambiae-densovirus_taxid_487311.gbk|viral capsid protein|1071|NC_011317(4139):2648-3718:1 ^GeneID:6964646^ Anopheles gambiae densonucleosis virus, complete genome.|neighbours:ID:YP_002265407.1(1),end()|neighbour_genes:non-structural prote..,end()|
10,Cutavirus_taxid_1867125.gbk,ID:YP_009508804.1 |[Cutavirus]|BR-337|Cutavirus_taxid_1867125.gbk|NS1|1980|NC_039050(4456):1-1980:1 ^GeneID:37620313^ Cutavirus strain BR-337 NS1, putative VP1, hypothetical protein, VP2, and hypothetical protein genes, complete cds.|neighbours:start(),ID:YP_009508805.1(1)|neighbour_genes:start(),putative VP1|
