Core.size Pan.size BIC LogLikelihood
2 components 0 226 632.758716264326 -308.565128902901
3 components 0 301 543.335976732633 -258.644272984213
4 components 0 234 593.031770347318 -278.282683638714
5 components 0 235 601.019467542333 -277.06704608338
6 components 0 335 549.691351311075 -246.193501814909
7 components 0 343 566.603191028253 -249.439935520657
8 components 0 277 590.187476233148 -256.022591970263
9 components 0 285 620.923993632489 -266.181364517092
10 components 0 290 612.208701383166 -256.61423223959
Sample 0 183 NA NA
