Core.size Pan.size BIC LogLikelihood
2 components 1 6 52.9523387005104 -23.7885301464131
3 components 1 12 27.7366227182866 -9.38891268607316
4 components 1 12 31.320448745718 -9.38906623056081
5 components 1 12 34.9127859620492 -9.39347536949838
6 components 1 12 38.4875692432487 -9.38910754087003
7 components 1 12 42.0745830752382 -9.39085498763675
8 components 1 13 45.6638643826086 -9.39373617209389
9 components 0 12 49.2381947764714 -9.38914189979726
10 components 1 12 52.8233117899781 -9.38994093732251
Sample 1 6 NA NA
