1,1,1,332,1,332,0.0,689
1,42,40,328,12,306,5.75e-62,202
1,23,1,329,1,356,2.69e-61,201
1,176,42,281,14,239,3.30e-54,181
1,105,1,293,15,271,1.49e-51,174
1,183,1,271,1,247,6.11e-49,167
1,170,65,317,1,257,7.52e-49,166
1,48,3,288,2,242,2.26e-48,166
1,157,60,327,2,238,2.98e-47,162
1,65,31,292,42,281,1.89e-45,159
1,81,1,291,13,292,5.81e-45,158
1,57,1,292,22,302,1.91e-44,157
1,164,1,271,1,246,2.59e-44,155
1,278,1,330,1,316,8.10e-44,155
1,185,95,327,3,268,2.74e-42,149
1,75,44,292,1,229,1.49e-41,147
1,39,3,290,2,239,2.44e-41,147
1,19,1,272,1,239,7.51e-31,120
1,193,1,298,1,287,7.72e-31,120
1,277,38,330,9,282,1.58e-30,119
1,27,41,301,30,271,1.78e-30,119
1,273,44,281,15,232,2.75e-29,115
1,13,45,297,49,315,1.23e-26,110
1,250,52,249,3,180,1.29e-26,107
1,7,1,291,1,325,1.59e-23,101
1,211,42,279,12,224,7.68e-23,98.6
1,242,40,297,17,242,1.71e-22,97.4
1,224,44,239,3,173,4.27e-20,90.5
1,261,9,287,33,315,1.86e-19,90.1
1,237,44,273,14,217,2.12e-19,89.4
1,207,44,269,22,212,1.12e-17,84
1,202,46,273,31,253,7.30e-17,82.4
1,232,42,242,29,222,9.86e-17,80.5
1,216,44,319,96,376,2.76e-16,81.3
1,90,41,272,105,318,3.21e-16,81.3
1,227,44,273,13,235,2.86e-15,77.8
1,199,42,273,13,207,1.45e-13,72.4
1,252,76,189,52,145,5.79e-04,42.7
2,2,1,84,1,84,2.32e-56,170
2,194,6,67,6,67,1.58e-08,49.3
2,24,5,66,5,66,6.31e-08,47.4
2,186,5,67,5,67,1.27e-05,41.6
2,15,5,77,4,79,1.80e-05,41.2
2,35,1,66,1,67,9.44e-05,39.7
2,8,4,62,25,85,6.90e-04,38.1
3,3,1,159,1,159,1.27e-115,325
3,43,16,130,16,130,1.62e-22,90.1
3,25,32,154,34,154,6.43e-15,70.1
3,16,24,122,47,146,7.89e-09,55.1
4,4,1,231,1,231,3.69e-174,479
5,5,1,559,1,559,0.0,1167
5,44,1,559,1,580,0.0,569
5,187,1,559,1,558,0.0,596
5,108,2,558,11,565,6.65e-154,454
5,189,6,554,18,534,4.91e-152,449
5,17,8,558,4,546,7.45e-151,446
5,50,7,559,2,558,2.07e-149,442
5,41,7,559,2,537,2.76e-145,431
5,179,2,558,6,547,3.13e-145,432
5,28,2,554,5,528,1.08e-144,430
5,160,27,558,23,535,1.58e-141,422
5,76,7,558,13,552,4.06e-140,419
5,166,5,555,8,526,4.32e-140,418
5,68,7,558,13,552,4.63e-140,419
5,51,9,558,15,564,4.92e-140,419
5,59,7,558,13,553,5.43e-140,418
5,284,9,555,15,550,2.08e-138,414
5,155,1,558,1,605,1.75e-134,406
5,82,6,555,12,593,2.03e-125,382
5,172,9,558,5,525,3.58e-124,377
5,11,9,558,15,541,1.47e-122,373
5,259,32,555,7,562,3.91e-106,332
5,268,19,555,15,538,7.78e-82,268
5,274,19,555,15,553,1.21e-79,262
5,231,13,555,17,553,1.76e-73,246
5,241,5,553,2,504,9.12e-71,238
5,236,13,555,17,528,4.05e-69,234
5,215,17,538,23,535,1.51e-62,217
5,210,18,555,11,554,2.07e-61,214
5,195,31,555,2,511,3.16e-60,210
5,246,17,509,1,464,3.51e-59,207
5,206,9,555,14,536,8.70e-55,196
5,220,17,557,12,534,3.01e-53,191
