cluster	prevalence	term	what	familia	algoritmo
1_replication_associat..	14.285714285714285	virion attachment to host cell [GO:0019062]	bp	../results/Get_homologues/Circoviridae/cluster_3_homologues_19062021_0417/	OMCL
1_replication_associat..	14.285714285714285	protein-DNA covalent cross-linking [GO:0018142]	bp	../results/Get_homologues/Circoviridae/cluster_3_homologues_19062021_0417/	OMCL
1_replication_associat..	14.285714285714285	viral protein processing [GO:0019082]	bp	../results/Get_homologues/Circoviridae/cluster_3_homologues_19062021_0417/	OMCL
1_replication_associat..	14.285714285714285	RNA-protein covalent cross-linking [GO:0018144]	bp	../results/Get_homologues/Circoviridae/cluster_3_homologues_19062021_0417/	OMCL
1_replication_associat..	14.285714285714285	pore-mediated entry of viral genome into host cell [GO:0044694]	bp	../results/Get_homologues/Circoviridae/cluster_3_homologues_19062021_0417/	OMCL
1_replication_associat..	14.285714285714285	suppression by virus of host translation initiation factor activity [GO:0039611]	bp	../results/Get_homologues/Circoviridae/cluster_3_homologues_19062021_0417/	OMCL
1_replication_associat..	14.285714285714285	protein complex oligomerization [GO:0051259]	bp	../results/Get_homologues/Circoviridae/cluster_3_homologues_19062021_0417/	OMCL
1_replication_associat..	14.285714285714285	induction by virus of host autophagy [GO:0039520]	bp	../results/Get_homologues/Circoviridae/cluster_3_homologues_19062021_0417/	OMCL
1_replication_associat..	14.285714285714285	suppression by virus of host mRNA export from nucleus [GO:0039522]	bp	../results/Get_homologues/Circoviridae/cluster_3_homologues_19062021_0417/	OMCL
1_replication_associat..	14.285714285714285	pore formation by virus in membrane of host cell [GO:0039707]	bp	../results/Get_homologues/Circoviridae/cluster_3_homologues_19062021_0417/	OMCL
1_replication_associat..	14.285714285714285	positive stranded viral RNA replication [GO:0039690]	bp	../results/Get_homologues/Circoviridae/cluster_3_homologues_19062021_0417/	OMCL
1_replication_associat..	14.285714285714285	DNA replication [GO:0006260]	bp	../results/Get_homologues/Circoviridae/cluster_3_homologues_19062021_0417/	OMCL
1_replication_associat..	14.285714285714285	transcription, DNA-templated [GO:0006351]	bp	../results/Get_homologues/Circoviridae/cluster_3_homologues_19062021_0417/	OMCL
1_replication_associat..	14.285714285714285	host cell mitochondrial outer membrane [GO:0044193]	cc	../results/Get_homologues/Circoviridae/cluster_3_homologues_19062021_0417/	OMCL
1_replication_associat..	14.285714285714285	extrachromosomal circular DNA [GO:0005727]	cc	../results/Get_homologues/Circoviridae/cluster_3_homologues_19062021_0417/	OMCL
1_replication_associat..	14.285714285714285	integral to membrane of host cell [GO:0044385]	cc	../results/Get_homologues/Circoviridae/cluster_3_homologues_19062021_0417/	OMCL
1_replication_associat..	14.285714285714285	membrane [GO:0016020]	cc	../results/Get_homologues/Circoviridae/cluster_3_homologues_19062021_0417/	OMCL
1_replication_associat..	14.285714285714285	host cell cytoplasmic vesicle membrane [GO:0044162]	cc	../results/Get_homologues/Circoviridae/cluster_3_homologues_19062021_0417/	OMCL
