1,Acartia-tonsa-copepod-circovirus_taxid_1168547.gbk,ID:YP_007353980.1 |[Acartia tonsa copepod circovirus]||Acartia-tonsa-copepod-circovirus_taxid_1168547.gbk|putative viral repli..|1056|NC_020099(1670):66-1121:1 ^GeneID:14445251^ Acartia tonsa copepod circovirus isolate 154_D11, complete genome.|neighbours:start(),ID:YP_007353981.1(1)|neighbour_genes:start(),hypothetical protein|
2,Acartia-tonsa-copepod-circovirus_taxid_1168547.gbk,ID:YP_007353981.1 |[Acartia tonsa copepod circovirus]||Acartia-tonsa-copepod-circovirus_taxid_1168547.gbk|hypothetical protein|480|NC_020099(1670):1129-1608:1 ^GeneID:14445250^ Acartia tonsa copepod circovirus isolate 154_D11, complete genome.|neighbours:ID:YP_007353980.1(1),end()|neighbour_genes:putative viral repli..,end()|
3,Aiptasia-sp-sea-anemone-associated-circular-virus_taxid_1692242.gbk,ID:YP_009163899.1 |[Aiptasia sp. sea anemone associated circular virus]||Aiptasia-sp-sea-anemone-associated-circular-virus_taxid_1692242.gbk|putative replication..|882|NC_027781(1901):18-899:1 ^GeneID:25479192^ Aiptasia sp. sea anemone associated circular virus isolate I0007C2, complete genome.|neighbours:start(),ID:YP_009163900.1(-1)|neighbour_genes:start(),putative capsid prot..|
4,Aiptasia-sp-sea-anemone-associated-circular-virus_taxid_1692242.gbk,ID:YP_009163900.1 |[Aiptasia sp. sea anemone associated circular virus]||Aiptasia-sp-sea-anemone-associated-circular-virus_taxid_1692242.gbk|putative capsid prot..|873|NC_027781(1901):932-1804:-1 ^GeneID:25479191^ Aiptasia sp. sea anemone associated circular virus isolate I0007C2, complete genome.|neighbours:ID:YP_009163899.1(1),end()|neighbour_genes:putative replication..,end()|
5,Apteryx-rowi-circovirus-like-virus_taxid_1634476.gbk,ID:YP_009551679.1 |[Apteryx rowi circovirus-like virus]||Apteryx-rowi-circovirus-like-virus_taxid_1634476.gbk|replicase|969|NC_040528(2085):205-1173:1 ^GeneID:41700468^ Apteryx rowi circovirus-like virus isolate JWNM 090913, complete genome.|neighbours:start(),ID:YP_009551680.1(1)|neighbour_genes:start(),capsid protein|
6,Apteryx-rowi-circovirus-like-virus_taxid_1634476.gbk,ID:YP_009551680.1 |[Apteryx rowi circovirus-like virus]||Apteryx-rowi-circovirus-like-virus_taxid_1634476.gbk|capsid protein|777|NC_040528(2085):1118-1894:1 ^GeneID:41700467^ Apteryx rowi circovirus-like virus isolate JWNM 090913, complete genome.|neighbours:ID:YP_009551679.1(1),end()|neighbour_genes:replicase,end()|
7,Arboreal-ant-associated-circular-virus-1_taxid_2293273.gbk,ID:YP_009551364.1 |[Arboreal ant associated circular virus 1]||Arboreal-ant-associated-circular-virus-1_taxid_2293273.gbk|putative capsid prot..|663|NC_040325(1769):100-762:1 ^GeneID:41702527^ Arboreal ant associated circular virus 1 isolate KY_I1338b_D1_CN, complete sequence.|neighbours:start(),ID:YP_009551365.1(-1)|neighbour_genes:start(),replication-associat..|
8,Arboreal-ant-associated-circular-virus-1_taxid_2293273.gbk,ID:YP_009551365.1 |[Arboreal ant associated circular virus 1]||Arboreal-ant-associated-circular-virus-1_taxid_2293273.gbk|replication-associat..|834|NC_040325(1769):759-1592:-1 ^GeneID:41702528^ Arboreal ant associated circular virus 1 isolate KY_I1338b_D1_CN, complete sequence.|neighbours:ID:YP_009551364.1(1),end()|neighbour_genes:putative capsid prot..,end()|
9,Avon-Heathcote-Estuary-associated-circular-virus-10_taxid_1618233.gbk,ID:YP_009126898.1 |[Avon-Heathcote Estuary associated circular virus 10]||Avon-Heathcote-Estuary-associated-circular-virus-10_taxid_1618233.gbk|replication-associat..|1035|NC_026636(1981):15-1049:1 ^GeneID:23698176^ Avon-Heathcote Estuary associated circular virus 10 isolate AHEaCV-10-NZ-2599SG-2012, complete genome.|neighbours:start(),ID:YP_009126899.1(1)|neighbour_genes:start(),putative capsid prot..|
10,Avon-Heathcote-Estuary-associated-circular-virus-10_taxid_1618233.gbk,ID:YP_009126899.1 |[Avon-Heathcote Estuary associated circular virus 10]||Avon-Heathcote-Estuary-associated-circular-virus-10_taxid_1618233.gbk|putative capsid prot..|876|NC_026636(1981):871-1746:1 ^GeneID:23698175^ Avon-Heathcote Estuary associated circular virus 10 isolate AHEaCV-10-NZ-2599SG-2012, complete genome.|neighbours:ID:YP_009126898.1(1),end()|neighbour_genes:replication-associat..,end()|
