1,Amphibola-crenata-associated-bacilladnavirus-1_taxid_1941435.gbk,ID:YP_009345104.1 |[Amphibola crenata associated bacilladnavirus 1]||Amphibola-crenata-associated-bacilladnavirus-1_taxid_1941435.gbk|P3|465|NC_033746(4729):554-1018:1 ^GeneID:30999680^ Amphibola crenata associated bacilladnavirus 1 isolate GaBacV1, complete genome.|neighbours:start(),ID:YP_009345105.1(-1)|neighbour_genes:start(),P2|
2,Amphibola-crenata-associated-bacilladnavirus-1_taxid_1941435.gbk,ID:YP_009345105.1 |[Amphibola crenata associated bacilladnavirus 1]||Amphibola-crenata-associated-bacilladnavirus-1_taxid_1941435.gbk|P2|666|NC_033746(4729):1063-1728:-1 ^GeneID:30999677^ Amphibola crenata associated bacilladnavirus 1 isolate GaBacV1, complete genome.|neighbours:ID:YP_009345104.1(1),ID:YP_009345106.1(-1)|neighbour_genes:P3,P1|
3,Amphibola-crenata-associated-bacilladnavirus-1_taxid_1941435.gbk,ID:YP_009345106.1 |[Amphibola crenata associated bacilladnavirus 1]||Amphibola-crenata-associated-bacilladnavirus-1_taxid_1941435.gbk|P1|1119|NC_033746(4729):1748-2866:-1 ^GeneID:30999678^ Amphibola crenata associated bacilladnavirus 1 isolate GaBacV1, complete genome.|neighbours:ID:YP_009345105.1(-1),ID:YP_009345107.1(1)|neighbour_genes:P2,replication associat..|
4,Amphibola-crenata-associated-bacilladnavirus-1_taxid_1941435.gbk,ID:YP_009345107.1 |[Amphibola crenata associated bacilladnavirus 1]||Amphibola-crenata-associated-bacilladnavirus-1_taxid_1941435.gbk|replication associat..|1542|NC_033746(4729):3188-4729:1 ^GeneID:30999679^ Amphibola crenata associated bacilladnavirus 1 isolate GaBacV1, complete genome.|neighbours:ID:YP_009345106.1(-1),end()|neighbour_genes:P1,end()|
5,Amphibola-crenata-associated-bacilladnavirus-2_taxid_1941436.gbk,ID:YP_009345083.1 |[Amphibola crenata associated bacilladnavirus 2]||Amphibola-crenata-associated-bacilladnavirus-2_taxid_1941436.gbk|P3|468|NC_033741(4576):408-875:1 ^GeneID:30999654^ Amphibola crenata associated bacilladnavirus 2 isolate GaBacV2, complete genome.|neighbours:start(),ID:YP_009345084.1(-1)|neighbour_genes:start(),P2|
6,Amphibola-crenata-associated-bacilladnavirus-2_taxid_1941436.gbk,ID:YP_009345084.1 |[Amphibola crenata associated bacilladnavirus 2]||Amphibola-crenata-associated-bacilladnavirus-2_taxid_1941436.gbk|P2|537|NC_033741(4576):911-1447:-1 ^GeneID:30999651^ Amphibola crenata associated bacilladnavirus 2 isolate GaBacV2, complete genome.|neighbours:ID:YP_009345083.1(1),ID:YP_009345085.1(-1)|neighbour_genes:P3,P1|
7,Amphibola-crenata-associated-bacilladnavirus-2_taxid_1941436.gbk,ID:YP_009345085.1 |[Amphibola crenata associated bacilladnavirus 2]||Amphibola-crenata-associated-bacilladnavirus-2_taxid_1941436.gbk|P1|1134|NC_033741(4576):1541-2674:-1 ^GeneID:30999652^ Amphibola crenata associated bacilladnavirus 2 isolate GaBacV2, complete genome.|neighbours:ID:YP_009345084.1(-1),ID:YP_009345086.1(1)|neighbour_genes:P2,replication associat..|
8,Amphibola-crenata-associated-bacilladnavirus-2_taxid_1941436.gbk,ID:YP_009345086.1 |[Amphibola crenata associated bacilladnavirus 2]||Amphibola-crenata-associated-bacilladnavirus-2_taxid_1941436.gbk|replication associat..|1599|NC_033741(4576):2978-4576:1 ^GeneID:30999653^ Amphibola crenata associated bacilladnavirus 2 isolate GaBacV2, complete genome.|neighbours:ID:YP_009345085.1(-1),end()|neighbour_genes:P1,end()|
9,Avon-Heathcote-estuary-associated-bacilladnavirus_taxid_1941437.gbk,ID:YP_009345093.1 |[Avon-Heathcote estuary associated bacilladnavirus]||Avon-Heathcote-estuary-associated-bacilladnavirus_taxid_1941437.gbk|P3|708|NC_033744(4742):304-1011:1 ^GeneID:30999668^ Avon-Heathcote estuary associated bacilladnavirus isolate AHEaBavV1, complete genome.|neighbours:start(),ID:YP_009345094.1(1)|neighbour_genes:start(),hypothetical protein|
10,Avon-Heathcote-estuary-associated-bacilladnavirus_taxid_1941437.gbk,ID:YP_009345094.1 |[Avon-Heathcote estuary associated bacilladnavirus]||Avon-Heathcote-estuary-associated-bacilladnavirus_taxid_1941437.gbk|hypothetical protein|525|NC_033744(4742):375-899:1 ^GeneID:30999664^ Avon-Heathcote estuary associated bacilladnavirus isolate AHEaBavV1, complete genome.|neighbours:ID:YP_009345093.1(1),ID:YP_009345095.1(-1)|neighbour_genes:P3,P2|
