1,Chimpanzee-faeces-associated-circular-DNA-virus-1_taxid_1676184.gbk,ID:YP_009259708.1 |[Chimpanzee faeces associated circular DNA virus 1]||Chimpanzee-faeces-associated-circular-DNA-virus-1_taxid_1676184.gbk|replication associat..|1083|NC_030466(3811):1-1083:1 ^GeneID:37627610^ Chimpanzee faeces associated circular DNA virus 1 isolate CPNG_29286, complete genome.|neighbours:start(),ID:YP_009259709.1(-1)|neighbour_genes:start(),hypothetical protein|
2,Chimpanzee-faeces-associated-circular-DNA-virus-1_taxid_1676184.gbk,ID:YP_009259709.1 |[Chimpanzee faeces associated circular DNA virus 1]||Chimpanzee-faeces-associated-circular-DNA-virus-1_taxid_1676184.gbk|hypothetical protein|723|NC_030466(3811):1792-2514:-1 ^GeneID:37627609^ Chimpanzee faeces associated circular DNA virus 1 isolate CPNG_29286, complete genome.|neighbours:ID:YP_009259708.1(1),ID:YP_009259710.1(-1)|neighbour_genes:replication associat..,putative CP|
3,Chimpanzee-faeces-associated-circular-DNA-virus-1_taxid_1676184.gbk,ID:YP_009259710.1 |[Chimpanzee faeces associated circular DNA virus 1]||Chimpanzee-faeces-associated-circular-DNA-virus-1_taxid_1676184.gbk|putative CP|1095|NC_030466(3811):2550-3644:-1 ^GeneID:37627611^ Chimpanzee faeces associated circular DNA virus 1 isolate CPNG_29286, complete genome.|neighbours:ID:YP_009259709.1(-1),end()|neighbour_genes:hypothetical protein,end()|
4,Circoviridae-1-LDMD-2013_taxid_1379692.gbk,ID:YP_009109626.1 |[Circoviridae 1 LDMD-2013]||Circoviridae-1-LDMD-2013_taxid_1379692.gbk|replication-associat..|1077|NC_025705(4023):54-1130:1 ^GeneID:22276009^ Circoviridae 1 LDMD-2013, complete genome.|neighbours:start(),ID:YP_009109627.1(1)|neighbour_genes:start(),hypothetical protein|
5,Circoviridae-1-LDMD-2013_taxid_1379692.gbk,ID:YP_009109627.1 |[Circoviridae 1 LDMD-2013]||Circoviridae-1-LDMD-2013_taxid_1379692.gbk|hypothetical protein|333|NC_025705(4023):1036-1368:1 ^GeneID:22276006^ Circoviridae 1 LDMD-2013, complete genome.|neighbours:ID:YP_009109626.1(1),ID:YP_009109628.1(1)|neighbour_genes:replication-associat..,hypothetical protein|
6,Circoviridae-1-LDMD-2013_taxid_1379692.gbk,ID:YP_009109628.1 |[Circoviridae 1 LDMD-2013]||Circoviridae-1-LDMD-2013_taxid_1379692.gbk|hypothetical protein|960|NC_025705(4023):1390-2349:1 ^GeneID:22276007^ Circoviridae 1 LDMD-2013, complete genome.|neighbours:ID:YP_009109627.1(1),ID:YP_009109629.1(1)|neighbour_genes:hypothetical protein,putative viral capsi..|
7,Circoviridae-1-LDMD-2013_taxid_1379692.gbk,ID:YP_009109629.1 |[Circoviridae 1 LDMD-2013]||Circoviridae-1-LDMD-2013_taxid_1379692.gbk|putative viral capsi..|708|NC_025705(4023):2352-3059:1 ^GeneID:22276008^ Circoviridae 1 LDMD-2013, complete genome.|neighbours:ID:YP_009109628.1(1),end()|neighbour_genes:hypothetical protein,end()|
8,Circoviridae-2-LDMD-2013_taxid_1379695.gbk,ID:YP_009109630.1 |[Circoviridae 2 LDMD-2013]||Circoviridae-2-LDMD-2013_taxid_1379695.gbk|replication-associat..|960|NC_025706(3584):314-1273:1 ^GeneID:22276012^ Circoviridae 2 LDMD-2013, complete genome.|neighbours:start(),ID:YP_009109631.1(1)|neighbour_genes:start(),putative viral capsi..|
9,Circoviridae-2-LDMD-2013_taxid_1379695.gbk,ID:YP_009109631.1 |[Circoviridae 2 LDMD-2013]||Circoviridae-2-LDMD-2013_taxid_1379695.gbk|putative viral capsi..|1575|NC_025706(3584):1318-2892:1 ^GeneID:22276011^ Circoviridae 2 LDMD-2013, complete genome.|neighbours:ID:YP_009109630.1(1),end()|neighbour_genes:replication-associat..,end()|
10,Circoviridae-8-LDMD-2013_taxid_1379712.gbk,ID:YP_009109652.1 |[Circoviridae 8 LDMD-2013]||Circoviridae-8-LDMD-2013_taxid_1379712.gbk|hypothetical protein|648|NC_025713(3999):1-3999:-1 ^GeneID:22276044^ |neighbours:start(),ID:YP_009109653.1(1)|neighbour_genes:start(),replication-associat..|
11,Circoviridae-8-LDMD-2013_taxid_1379712.gbk,ID:YP_009109653.1 |[Circoviridae 8 LDMD-2013]||Circoviridae-8-LDMD-2013_taxid_1379712.gbk|replication-associat..|1452|NC_025713(3999):288-1739:1 ^GeneID:22276040^ Circoviridae 8 LDMD-2013, complete genome.|neighbours:ID:YP_009109652.1(-1),ID:YP_009109654.1(-1)|neighbour_genes:hypothetical protein,putative viral capsi..|
12,Circoviridae-8-LDMD-2013_taxid_1379712.gbk,ID:YP_009109654.1 |[Circoviridae 8 LDMD-2013]||Circoviridae-8-LDMD-2013_taxid_1379712.gbk|putative viral capsi..|558|NC_025713(3999):2264-2821:-1 ^GeneID:22276041^ Circoviridae 8 LDMD-2013, complete genome.|neighbours:ID:YP_009109653.1(1),ID:YP_009109655.1(-1)|neighbour_genes:replication-associat..,hypothetical protein|
13,Circoviridae-8-LDMD-2013_taxid_1379712.gbk,ID:YP_009109655.1 |[Circoviridae 8 LDMD-2013]||Circoviridae-8-LDMD-2013_taxid_1379712.gbk|hypothetical protein|309|NC_025713(3999):2823-3131:-1 ^GeneID:22276042^ Circoviridae 8 LDMD-2013, complete genome.|neighbours:ID:YP_009109654.1(-1),ID:YP_009109656.1(-1)|neighbour_genes:putative viral capsi..,putative viral capsi..|
14,Circoviridae-8-LDMD-2013_taxid_1379712.gbk,ID:YP_009109656.1 |[Circoviridae 8 LDMD-2013]||Circoviridae-8-LDMD-2013_taxid_1379712.gbk|putative viral capsi..|732|NC_025713(3999):3189-3920:-1 ^GeneID:22276043^ Circoviridae 8 LDMD-2013, complete genome.|neighbours:ID:YP_009109655.1(-1),end()|neighbour_genes:hypothetical protein,end()|
15,Culex-circovirus-like-virus_taxid_2304514.gbk,ID:YP_009553639.1 |[Culex circovirus-like virus]|CCirVL/Butte|Culex-circovirus-like-virus_taxid_2304514.gbk|replication-associat..|504|NC_040833(2224):641-1144:1 ^GeneID:41702678^ Culex circovirus-like virus strain CCirVL/Fresno, complete genome.|neighbours:start(),ID:YP_009553640.1(-1)|neighbour_genes:start(),capsid protein|
16,Culex-circovirus-like-virus_taxid_2304514.gbk,ID:YP_009553640.1 |[Culex circovirus-like virus]|CCirVL/Butte|Culex-circovirus-like-virus_taxid_2304514.gbk|capsid protein|552|NC_040833(2224):1409-1960:-1 ^GeneID:41702677^ Culex circovirus-like virus strain CCirVL/Fresno, complete genome.|neighbours:ID:YP_009553639.1(1),end()|neighbour_genes:replication-associat..,end()|
17,Culex-circovirus-like-virus_taxid_2304514.gbk,ID:YP_009552020.1 |[Culex circovirus-like virus]|CCirVL/Butte|Culex-circovirus-like-virus_taxid_2304514.gbk|replication-associat..|888|NC_040576(2104):709-1596:-1 ^GeneID:41702675^ Culex circovirus-like virus strain CCirVL/Butte, complete genome.|neighbours:start(),ID:YP_009552021.1(1)|neighbour_genes:start(),capsid protein|
18,Culex-circovirus-like-virus_taxid_2304514.gbk,ID:YP_009552021.1 |[Culex circovirus-like virus]|CCirVL/Butte|Culex-circovirus-like-virus_taxid_2304514.gbk|capsid protein|492|NC_040576(2104):1601-2092:1 ^GeneID:41702676^ Culex circovirus-like virus strain CCirVL/Butte, complete genome.|neighbours:ID:YP_009552020.1(-1),end()|neighbour_genes:replication-associat..,end()|
