1,Enterobacteria-phage-fd_taxid_10864.gbk,ID:YP_009111297.1 |[Enterobacteria phage fd]|478|Enterobacteria-phage-fd_taxid_10864.gbk|II|1233|NC_025824(6408):1-6408:1 ^GeneID:22475008^ |neighbours:start(),ID:YP_009111298.1(1)|neighbour_genes:start(),X|
2,Enterobacteria-phage-fd_taxid_10864.gbk,ID:YP_009111298.1 |[Enterobacteria phage fd]|478|Enterobacteria-phage-fd_taxid_10864.gbk|X|336|NC_025824(6408):496-831:1 ^GeneID:22474999^ Enterobacteria phage fd strain 478, complete genome.|neighbours:ID:YP_009111297.1(1),ID:YP_009111299.1(1)|neighbour_genes:II,V|
3,Enterobacteria-phage-fd_taxid_10864.gbk,ID:YP_009111299.1 |[Enterobacteria phage fd]|478|Enterobacteria-phage-fd_taxid_10864.gbk|V|264|NC_025824(6408):843-1106:1 ^GeneID:22475000^ Enterobacteria phage fd strain 478, complete genome.|neighbours:ID:YP_009111298.1(1),ID:YP_009111300.1(1)|neighbour_genes:X,VII|
4,Enterobacteria-phage-fd_taxid_10864.gbk,ID:YP_009111300.1 |[Enterobacteria phage fd]|478|Enterobacteria-phage-fd_taxid_10864.gbk|VII|102|NC_025824(6408):1108-1209:1 ^GeneID:22475001^ Enterobacteria phage fd strain 478, complete genome.|neighbours:ID:YP_009111299.1(1),ID:YP_009111301.1(1)|neighbour_genes:V,IX|
5,Enterobacteria-phage-fd_taxid_10864.gbk,ID:YP_009111301.1 |[Enterobacteria phage fd]|478|Enterobacteria-phage-fd_taxid_10864.gbk|IX|99|NC_025824(6408):1206-1304:1 ^GeneID:22475002^ Enterobacteria phage fd strain 478, complete genome.|neighbours:ID:YP_009111300.1(1),ID:YP_009111302.1(1)|neighbour_genes:VII,VIII|
6,Enterobacteria-phage-fd_taxid_10864.gbk,ID:YP_009111302.1 |[Enterobacteria phage fd]|478|Enterobacteria-phage-fd_taxid_10864.gbk|VIII|222|NC_025824(6408):1301-1522:1 ^GeneID:22475003^ Enterobacteria phage fd strain 478, complete genome.|neighbours:ID:YP_009111301.1(1),ID:YP_009111303.1(1)|neighbour_genes:IX,III|
7,Enterobacteria-phage-fd_taxid_10864.gbk,ID:YP_009111303.1 |[Enterobacteria phage fd]|478|Enterobacteria-phage-fd_taxid_10864.gbk|III|1275|NC_025824(6408):1579-2853:1 ^GeneID:22475004^ Enterobacteria phage fd strain 478, complete genome.|neighbours:ID:YP_009111302.1(1),ID:YP_009111304.1(1)|neighbour_genes:VIII,VI|
8,Enterobacteria-phage-fd_taxid_10864.gbk,ID:YP_009111304.1 |[Enterobacteria phage fd]|478|Enterobacteria-phage-fd_taxid_10864.gbk|VI|339|NC_025824(6408):2856-3194:1 ^GeneID:22475005^ Enterobacteria phage fd strain 478, complete genome.|neighbours:ID:YP_009111303.1(1),ID:YP_009111305.1(1)|neighbour_genes:III,I|
9,Enterobacteria-phage-fd_taxid_10864.gbk,ID:YP_009111305.1 |[Enterobacteria phage fd]|478|Enterobacteria-phage-fd_taxid_10864.gbk|I|1047|NC_025824(6408):3197-4243:1 ^GeneID:22475006^ Enterobacteria phage fd strain 478, complete genome.|neighbours:ID:YP_009111304.1(1),ID:YP_009111306.1(1)|neighbour_genes:VI,IV|
10,Enterobacteria-phage-fd_taxid_10864.gbk,ID:YP_009111306.1 |[Enterobacteria phage fd]|478|Enterobacteria-phage-fd_taxid_10864.gbk|IV|1281|NC_025824(6408):4221-5501:1 ^GeneID:22475007^ Enterobacteria phage fd strain 478, complete genome.|neighbours:ID:YP_009111305.1(1),end()|neighbour_genes:I,end()|
11,Escherichia-phage-If1_taxid_10868.gbk,ID:NP_047352.1 |[Escherichia phage If1]||Escherichia-phage-If1_taxid_10868.gbk|ss-DNA binding prote..|291|NC_001954(8454):1-291:1 ^GeneID:1261851^ Enterobacteria phage If1, complete genome.|neighbours:start(),ID:NP_047353.1(1)|neighbour_genes:start(),VII|
12,Escherichia-phage-If1_taxid_10868.gbk,ID:NP_047353.1 |[Escherichia phage If1]||Escherichia-phage-If1_taxid_10868.gbk|VII|99|NC_001954(8454):294-392:1 ^GeneID:1261852^ Enterobacteria phage If1, complete genome.|neighbours:ID:NP_047352.1(1),ID:NP_047354.1(1)|neighbour_genes:ss-DNA binding prote..,IX|
13,Escherichia-phage-If1_taxid_10868.gbk,ID:NP_047354.1 |[Escherichia phage If1]||Escherichia-phage-If1_taxid_10868.gbk|IX|99|NC_001954(8454):389-487:1 ^GeneID:1261853^ Enterobacteria phage If1, complete genome.|neighbours:ID:NP_047353.1(1),ID:NP_047355.1(1)|neighbour_genes:VII,VIII|
14,Escherichia-phage-If1_taxid_10868.gbk,ID:NP_047355.1 |[Escherichia phage If1]||Escherichia-phage-If1_taxid_10868.gbk|VIII|225|NC_001954(8454):484-708:1 ^GeneID:1261854^ Enterobacteria phage If1, complete genome.|neighbours:ID:NP_047354.1(1),ID:NP_047356.1(1)|neighbour_genes:IX,III|
15,Escherichia-phage-If1_taxid_10868.gbk,ID:NP_047356.1 |[Escherichia phage If1]||Escherichia-phage-If1_taxid_10868.gbk|III|1383|NC_001954(8454):776-2158:1 ^GeneID:1261855^ Enterobacteria phage If1, complete genome.|neighbours:ID:NP_047355.1(1),ID:NP_047357.1(1)|neighbour_genes:VIII,VI|
16,Escherichia-phage-If1_taxid_10868.gbk,ID:NP_047357.1 |[Escherichia phage If1]||Escherichia-phage-If1_taxid_10868.gbk|VI|342|NC_001954(8454):2161-2502:1 ^GeneID:1261856^ Enterobacteria phage If1, complete genome.|neighbours:ID:NP_047356.1(1),ID:NP_047358.1(1)|neighbour_genes:III,I|
17,Escherichia-phage-If1_taxid_10868.gbk,ID:NP_047358.1 |[Escherichia phage If1]||Escherichia-phage-If1_taxid_10868.gbk|I|1062|NC_001954(8454):2502-3563:1 ^GeneID:1261857^ Enterobacteria phage If1, complete genome.|neighbours:ID:NP_047357.1(1),ID:NP_047359.1(1)|neighbour_genes:VI,IV|
