1,Avon-Heathcote-Estuary-associated-circular-virus-15_taxid_1618238.gbk,ID:YP_009126916.1 |[Avon-Heathcote Estuary associated circular virus 15]||Avon-Heathcote-Estuary-associated-circular-virus-15_taxid_1618238.gbk|replication-associat..|1239|NC_026642(2817):373-1611:1 ^GeneID:23698206^ Avon-Heathcote Estuary associated circular virus 15 isolate AHEaCV-15-NZ-2320TU-2012, complete genome.|neighbours:start(),ID:YP_009126917.1(-1)|neighbour_genes:start(),putative capsid prot..|
2,Avon-Heathcote-Estuary-associated-circular-virus-15_taxid_1618238.gbk,ID:YP_009126917.1 |[Avon-Heathcote Estuary associated circular virus 15]||Avon-Heathcote-Estuary-associated-circular-virus-15_taxid_1618238.gbk|putative capsid prot..|810|NC_026642(2817):1907-2716:-1 ^GeneID:23698205^ Avon-Heathcote Estuary associated circular virus 15 isolate AHEaCV-15-NZ-2320TU-2012, complete genome.|neighbours:ID:YP_009126916.1(1),end()|neighbour_genes:replication-associat..,end()|
3,Avon-Heathcote-Estuary-associated-circular-virus-19_taxid_1618242.gbk,ID:YP_009126924.1 |[Avon-Heathcote Estuary associated circular virus 19]||Avon-Heathcote-Estuary-associated-circular-virus-19_taxid_1618242.gbk|putative capsid prot..|1161|NC_026646(2784):88-1248:1 ^GeneID:23698222^ Avon-Heathcote Estuary associated circular virus 19 isolate AHEaCV-19-NZ-4942GA-2012, complete genome.|neighbours:start(),ID:YP_009126925.1(-1)|neighbour_genes:start(),replication-associat..|
4,Avon-Heathcote-Estuary-associated-circular-virus-19_taxid_1618242.gbk,ID:YP_009126925.1 |[Avon-Heathcote Estuary associated circular virus 19]||Avon-Heathcote-Estuary-associated-circular-virus-19_taxid_1618242.gbk|replication-associat..|912|NC_026646(2784):1462-2373:-1 ^GeneID:23698221^ Avon-Heathcote Estuary associated circular virus 19 isolate AHEaCV-19-NZ-4942GA-2012, complete genome.|neighbours:ID:YP_009126924.1(1),end()|neighbour_genes:putative capsid prot..,end()|
5,Avon-Heathcote-Estuary-associated-circular-virus-27_taxid_1618251.gbk,ID:YP_009126880.1 |[Avon-Heathcote Estuary associated circular virus 27]||Avon-Heathcote-Estuary-associated-circular-virus-27_taxid_1618251.gbk|putative capsid prot..|999|NC_026627(2632):174-1172:1 ^GeneID:23698147^ Avon-Heathcote Estuary associated circular virus 27 isolate AHEaCV-27-NZ-2332TU-2012, complete genome.|neighbours:start(),ID:YP_009126881.1(-1)|neighbour_genes:start(),replication-associat..|
6,Avon-Heathcote-Estuary-associated-circular-virus-27_taxid_1618251.gbk,ID:YP_009126881.1 |[Avon-Heathcote Estuary associated circular virus 27]||Avon-Heathcote-Estuary-associated-circular-virus-27_taxid_1618251.gbk|replication-associat..|924|NC_026627(2632):1176-2099:-1 ^GeneID:23698146^ Avon-Heathcote Estuary associated circular virus 27 isolate AHEaCV-27-NZ-2332TU-2012, complete genome.|neighbours:ID:YP_009126880.1(1),end()|neighbour_genes:putative capsid prot..,end()|
7,Avon-Heathcote-Estuary-associated-circular-virus-3_taxid_1618254.gbk,ID:YP_009126876.1 |[Avon-Heathcote Estuary associated circular virus 3]||Avon-Heathcote-Estuary-associated-circular-virus-3_taxid_1618254.gbk|putative capsid prot..|1395|NC_026625(2656):110-1504:1 ^GeneID:23698141^ Avon-Heathcote Estuary associated circular virus 3 isolate AHEaCV-3-NZ-3030C2-2012, complete genome.|neighbours:start(),ID:YP_009126877.1(-1)|neighbour_genes:start(),replication-associat..|
8,Avon-Heathcote-Estuary-associated-circular-virus-3_taxid_1618254.gbk,ID:YP_009126877.1 |[Avon-Heathcote Estuary associated circular virus 3]||Avon-Heathcote-Estuary-associated-circular-virus-3_taxid_1618254.gbk|replication-associat..|795|NC_026625(2656):1525-2319:-1 ^GeneID:23698140^ Avon-Heathcote Estuary associated circular virus 3 isolate AHEaCV-3-NZ-3030C2-2012, complete genome.|neighbours:ID:YP_009126876.1(1),end()|neighbour_genes:putative capsid prot..,end()|
9,Circoviridae-11-LDMD-2013_taxid_1379715.gbk,ID:YP_009109663.1 |[Circoviridae 11 LDMD-2013]||Circoviridae-11-LDMD-2013_taxid_1379715.gbk|replication-associat..|879|NC_025716(2917):113-991:1 ^GeneID:22276058^ Circoviridae 11 LDMD-2013, complete genome.|neighbours:start(),ID:YP_009109664.1(1)|neighbour_genes:start(),hypothetical protein|
10,Circoviridae-11-LDMD-2013_taxid_1379715.gbk,ID:YP_009109664.1 |[Circoviridae 11 LDMD-2013]||Circoviridae-11-LDMD-2013_taxid_1379715.gbk|hypothetical protein|303|NC_025716(2917):1012-1314:1 ^GeneID:22276054^ Circoviridae 11 LDMD-2013, complete genome.|neighbours:ID:YP_009109663.1(1),ID:YP_009109665.1(-1)|neighbour_genes:replication-associat..,hypothetical protein|
11,Circoviridae-11-LDMD-2013_taxid_1379715.gbk,ID:YP_009109665.1 |[Circoviridae 11 LDMD-2013]||Circoviridae-11-LDMD-2013_taxid_1379715.gbk|hypothetical protein|489|NC_025716(2917):1514-2002:-1 ^GeneID:22276055^ Circoviridae 11 LDMD-2013, complete genome.|neighbours:ID:YP_009109664.1(1),ID:YP_009109666.1(1)|neighbour_genes:hypothetical protein,hypothetical protein|
12,Circoviridae-11-LDMD-2013_taxid_1379715.gbk,ID:YP_009109666.1 |[Circoviridae 11 LDMD-2013]||Circoviridae-11-LDMD-2013_taxid_1379715.gbk|hypothetical protein|372|NC_025716(2917):1634-2005:1 ^GeneID:22276056^ Circoviridae 11 LDMD-2013, complete genome.|neighbours:ID:YP_009109665.1(-1),ID:YP_009109667.1(-1)|neighbour_genes:hypothetical protein,hypothetical protein|
13,Circoviridae-11-LDMD-2013_taxid_1379715.gbk,ID:YP_009109667.1 |[Circoviridae 11 LDMD-2013]||Circoviridae-11-LDMD-2013_taxid_1379715.gbk|hypothetical protein|483|NC_025716(2917):2002-2484:-1 ^GeneID:22276057^ Circoviridae 11 LDMD-2013, complete genome.|neighbours:ID:YP_009109666.1(1),end()|neighbour_genes:hypothetical protein,end()|
14,Circoviridae-13-LDMD-2013_taxid_1379717.gbk,ID:YP_009109668.1 |[Circoviridae 13 LDMD-2013]||Circoviridae-13-LDMD-2013_taxid_1379717.gbk|replication-associat..|879|NC_025717(2658):73-1023:1 ^GeneID:22276061^ |neighbours:start(),ID:YP_009109669.1(1)|neighbour_genes:start(),hypothetical protein|
15,Circoviridae-13-LDMD-2013_taxid_1379717.gbk,ID:YP_009109669.1 |[Circoviridae 13 LDMD-2013]||Circoviridae-13-LDMD-2013_taxid_1379717.gbk|hypothetical protein|1458|NC_025717(2658):1024-2481:1 ^GeneID:22276060^ Circoviridae 13 LDMD-2013, complete genome.|neighbours:ID:YP_009109668.1(1),end()|neighbour_genes:replication-associat..,end()|
16,Circoviridae-14-LDMD-2013_taxid_1379718.gbk,ID:YP_009109670.1 |[Circoviridae 14 LDMD-2013]||Circoviridae-14-LDMD-2013_taxid_1379718.gbk|replication-associat..|843|NC_025718(3161):166-1008:1 ^GeneID:22276065^ Circoviridae 14 LDMD-2013, complete genome.|neighbours:start(),ID:YP_009109671.1(1)|neighbour_genes:start(),hypothetical protein|
17,Circoviridae-14-LDMD-2013_taxid_1379718.gbk,ID:YP_009109671.1 |[Circoviridae 14 LDMD-2013]||Circoviridae-14-LDMD-2013_taxid_1379718.gbk|hypothetical protein|354|NC_025718(3161):1292-1645:1 ^GeneID:22276063^ Circoviridae 14 LDMD-2013, complete genome.|neighbours:ID:YP_009109670.1(1),ID:YP_009109672.1(1)|neighbour_genes:replication-associat..,hypothetical protein|
18,Circoviridae-14-LDMD-2013_taxid_1379718.gbk,ID:YP_009109672.1 |[Circoviridae 14 LDMD-2013]||Circoviridae-14-LDMD-2013_taxid_1379718.gbk|hypothetical protein|1236|NC_025718(3161):1660-2895:1 ^GeneID:22276064^ Circoviridae 14 LDMD-2013, complete genome.|neighbours:ID:YP_009109671.1(1),end()|neighbour_genes:hypothetical protein,end()|
19,Circoviridae-15-LDMD-2013_taxid_1379719.gbk,ID:YP_009109673.1 |[Circoviridae 15 LDMD-2013]||Circoviridae-15-LDMD-2013_taxid_1379719.gbk|putative viral capsi..|489|NC_025719(2676):387-875:1 ^GeneID:22276069^ Circoviridae 15 LDMD-2013, complete genome.|neighbours:start(),ID:YP_009109674.1(1)|neighbour_genes:start(),hypothetical protein|
20,Circoviridae-15-LDMD-2013_taxid_1379719.gbk,ID:YP_009109674.1 |[Circoviridae 15 LDMD-2013]||Circoviridae-15-LDMD-2013_taxid_1379719.gbk|hypothetical protein|387|NC_025719(2676):968-1354:1 ^GeneID:22276067^ Circoviridae 15 LDMD-2013, complete genome.|neighbours:ID:YP_009109673.1(1),ID:YP_009109675.1(-1)|neighbour_genes:putative viral capsi..,replication-associat..|
21,Circoviridae-15-LDMD-2013_taxid_1379719.gbk,ID:YP_009109675.1 |[Circoviridae 15 LDMD-2013]||Circoviridae-15-LDMD-2013_taxid_1379719.gbk|replication-associat..|873|NC_025719(2676):1356-2228:-1 ^GeneID:22276068^ Circoviridae 15 LDMD-2013, complete genome.|neighbours:ID:YP_009109674.1(1),end()|neighbour_genes:hypothetical protein,end()|
22,Circoviridae-18-LDMD-2013_taxid_1379722.gbk,ID:YP_009109683.1 |[Circoviridae 18 LDMD-2013]||Circoviridae-18-LDMD-2013_taxid_1379722.gbk|replication-associat..|792|NC_025722(2834):141-932:1 ^GeneID:22276081^ Circoviridae 18 LDMD-2013, complete genome.|neighbours:start(),ID:YP_009109684.1(1)|neighbour_genes:start(),hypothetical protein|
23,Circoviridae-18-LDMD-2013_taxid_1379722.gbk,ID:YP_009109684.1 |[Circoviridae 18 LDMD-2013]||Circoviridae-18-LDMD-2013_taxid_1379722.gbk|hypothetical protein|1212|NC_025722(2834):1450-2661:1 ^GeneID:22276080^ Circoviridae 18 LDMD-2013, complete genome.|neighbours:ID:YP_009109683.1(1),end()|neighbour_genes:replication-associat..,end()|
24,Circoviridae-5-LDMD-2013_taxid_1379709.gbk,ID:YP_009109641.1 |[Circoviridae 5 LDMD-2013]||Circoviridae-5-LDMD-2013_taxid_1379709.gbk|hypothetical protein|657|NC_025710(2603):40-696:1 ^GeneID:22276028^ Circoviridae 5 LDMD-2013, complete genome.|neighbours:start(),ID:YP_009109642.1(1)|neighbour_genes:start(),hypothetical protein|
25,Circoviridae-5-LDMD-2013_taxid_1379709.gbk,ID:YP_009109642.1 |[Circoviridae 5 LDMD-2013]||Circoviridae-5-LDMD-2013_taxid_1379709.gbk|hypothetical protein|426|NC_025710(2603):759-1184:1 ^GeneID:22276026^ Circoviridae 5 LDMD-2013, complete genome.|neighbours:ID:YP_009109641.1(1),ID:YP_009109643.1(-1)|neighbour_genes:hypothetical protein,replication-associat..|
26,Circoviridae-5-LDMD-2013_taxid_1379709.gbk,ID:YP_009109643.1 |[Circoviridae 5 LDMD-2013]||Circoviridae-5-LDMD-2013_taxid_1379709.gbk|replication-associat..|849|NC_025710(2603):1181-2029:-1 ^GeneID:22276027^ Circoviridae 5 LDMD-2013, complete genome.|neighbours:ID:YP_009109642.1(1),end()|neighbour_genes:hypothetical protein,end()|
27,Circoviridae-6-LDMD-2013_taxid_1379710.gbk,ID:YP_009109644.1 |[Circoviridae 6 LDMD-2013]||Circoviridae-6-LDMD-2013_taxid_1379710.gbk|replication-associat..|723|NC_025711(2711):72-794:1 ^GeneID:22276032^ Circoviridae 6 LDMD-2013, complete genome.|neighbours:start(),ID:YP_009109645.1(1)|neighbour_genes:start(),replication-associat..|
28,Circoviridae-6-LDMD-2013_taxid_1379710.gbk,ID:YP_009109645.1 |[Circoviridae 6 LDMD-2013]||Circoviridae-6-LDMD-2013_taxid_1379710.gbk|replication-associat..|540|NC_025711(2711):523-1062:1 ^GeneID:22276030^ Circoviridae 6 LDMD-2013, complete genome.|neighbours:ID:YP_009109644.1(1),ID:YP_009109646.1(1)|neighbour_genes:replication-associat..,hypothetical protein|
29,Circoviridae-6-LDMD-2013_taxid_1379710.gbk,ID:YP_009109646.1 |[Circoviridae 6 LDMD-2013]||Circoviridae-6-LDMD-2013_taxid_1379710.gbk|hypothetical protein|1332|NC_025711(2711):1066-2397:1 ^GeneID:22276031^ Circoviridae 6 LDMD-2013, complete genome.|neighbours:ID:YP_009109645.1(1),end()|neighbour_genes:replication-associat..,end()|
30,Circovirus-like-genome-DCCV-11_taxid_1788439.gbk,ID:YP_009259700.1 |[Circovirus-like genome DCCV-11]||Circovirus-like-genome-DCCV-11_taxid_1788439.gbk|putative Rep protein|975|NC_030464(3124):241-1215:1 ^GeneID:37627635^ Circovirus-like genome DCCV-11, complete genome.|neighbours:start(),ID:YP_009259701.1(1)|neighbour_genes:start(),hypothetical protein|
31,Circovirus-like-genome-DCCV-11_taxid_1788439.gbk,ID:YP_009259701.1 |[Circovirus-like genome DCCV-11]||Circovirus-like-genome-DCCV-11_taxid_1788439.gbk|hypothetical protein|855|NC_030464(3124):305-1159:1 ^GeneID:37627634^ Circovirus-like genome DCCV-11, complete genome.|neighbours:ID:YP_009259700.1(1),ID:YP_009259702.1(-1)|neighbour_genes:putative Rep protein,hypothetical protein|
32,Circovirus-like-genome-DCCV-11_taxid_1788439.gbk,ID:YP_009259702.1 |[Circovirus-like genome DCCV-11]||Circovirus-like-genome-DCCV-11_taxid_1788439.gbk|hypothetical protein|405|NC_030464(3124):1210-1614:-1 ^GeneID:37627633^ Circovirus-like genome DCCV-11, complete genome.|neighbours:ID:YP_009259701.1(1),ID:YP_009259703.1(-1)|neighbour_genes:hypothetical protein,hypothetical protein|
33,Circovirus-like-genome-DCCV-11_taxid_1788439.gbk,ID:YP_009259703.1 |[Circovirus-like genome DCCV-11]||Circovirus-like-genome-DCCV-11_taxid_1788439.gbk|hypothetical protein|306|NC_030464(3124):1239-1544:-1 ^GeneID:37627636^ Circovirus-like genome DCCV-11, complete genome.|neighbours:ID:YP_009259702.1(-1),ID:YP_009259704.1(1)|neighbour_genes:hypothetical protein,hypothetical protein|
